smith_chart_0, 000038, 207, 208, GVWY, 1337, 20, 66.850000, SHVR, 3376, 20, 168.800000, ZIC, 1629, 20, 81.450000, ZIP, 1593, 20, 79.650000, 
smith_chart_0, 000038, 207, 209, GVWY, 1337, 20, 66.850000, SHVR, 3485, 20, 174.250000, ZIC, 1629, 20, 81.450000, ZIP, 1687, 20, 84.350000, 
smith_chart_0, 000038, 196, 209, GVWY, 1337, 20, 66.850000, SHVR, 3485, 20, 174.250000, ZIC, 1629, 20, 81.450000, ZIP, 1829, 20, 91.450000, 
smith_chart_0, 000040, 196, 209, GVWY, 1337, 20, 66.850000, SHVR, 3485, 20, 174.250000, ZIC, 1705, 20, 85.250000, ZIP, 1876, 20, 93.800000, 
smith_chart_0, 000041, 196, 206, GVWY, 1337, 20, 66.850000, SHVR, 3503, 20, 175.150000, ZIC, 1792, 20, 89.600000, ZIP, 1876, 20, 93.800000, 
smith_chart_0, 000041, 184, 206, GVWY, 1367, 20, 68.350000, SHVR, 3503, 20, 175.150000, ZIC, 1792, 20, 89.600000, ZIP, 1876, 20, 93.800000, 
smith_chart_0, 000042, 199, 205, GVWY, 1367, 20, 68.350000, SHVR, 3543, 20, 177.150000, ZIC, 1851, 20, 92.550000, ZIP, 1876, 20, 93.800000, 
smith_chart_0, 000043, 200, 203, GVWY, 1367, 20, 68.350000, SHVR, 3622, 20, 181.100000, ZIC, 1852, 20, 92.600000, ZIP, 1876, 20, 93.800000, 
smith_chart_0, 000043, 200, 202, GVWY, 1367, 20, 68.350000, SHVR, 3631, 20, 181.550000, ZIC, 1942, 20, 97.100000, ZIP, 1876, 20, 93.800000, 
smith_chart_0, 000043, 198, 202, GVWY, 1367, 20, 68.350000, SHVR, 3631, 20, 181.550000, ZIC, 1989, 20, 99.450000, ZIP, 1897, 20, 94.850000, 
smith_chart_0, 000043, 198, 203, GVWY, 1367, 20, 68.350000, SHVR, 3649, 20, 182.450000, ZIC, 2039, 20, 101.950000, ZIP, 1897, 20, 94.850000, 
smith_chart_0, 000043, 197, 203, GVWY, 1388, 20, 69.400000, SHVR, 3696, 20, 184.800000, ZIC, 2039, 20, 101.950000, ZIP, 1897, 20, 94.850000, 
smith_chart_0, 000044, 184, 203, GVWY, 1415, 20, 70.750000, SHVR, 3696, 20, 184.800000, ZIC, 2039, 20, 101.950000, ZIP, 1925, 20, 96.250000, 
